report_date,ticker,display_name,currency,price,pnav,fwd_pe
2025-12-02,HAFN,Hafnia Ltd.,$,5.8,0.85,8.1
2025-12-02,HAUTO,Höegh Autoliners,kr,901.0,,4.8
2025-12-02,LPG,Dorian LPG,$,24.6,0.73,7.6
2025-12-02,SNI,Stolt-Nielsen,kr,3430.0,0.62,7.4
2025-12-02,STNG,Scorpio Tankers,$,55.6,0.65,8.8
2025-12-02,TNK,Teekay Tankers,$,55.5,0.79,8.2
2025-12-02,TRMD,TORM,$,20.9,0.88,10.8
2025-12-04,AWILCO,Awilco LNG,kr,3.6,,
2025-12-04,HAUTO,Höegh Autoliners,kr,89.0,,4.8
2025-12-04,SNI,Stolt-Nielsen,kr,3360.0,0.61,7.3
2025-12-08,AWILCO,Awilco LNG,kr,3.6,,
2025-12-08,BWLP,BW LPG,kr,124.5,0.85,6.9
2025-12-08,CMBT,CMB.TECH,$,10.8,0.69,9.1
2025-12-08,FLNG,Flex LNG,$,25.3,1.0,13.1
2025-12-08,GLNG,Golar LNG,$,38.3,0.79,
2025-12-08,HAUTO,Höegh Autoliners,kr,920.0,,5.0
2025-12-08,LPG,Dorian LPG,$,25.0,0.74,8.0
2025-12-08,ODFB,Odfjell SE,kr,128.8,0.73,6.4
2025-12-08,SNI,Stolt-Nielsen,kr,335.0,0.61,7.3
2025-12-08,STNG,Scorpio Tankers,$,55.9,0.65,8.8
2025-12-08,TNK,Teekay Tankers,$,55.2,0.78,8.1
2025-12-08,TRMD,TORM,$,21.2,0.89,10.9
2025-12-09,AWILCO,Awilco LNG,kr,3.4,,
2025-12-09,CMBT,CMB.TECH,$,10.8,0.68,9.0
2025-12-09,GNK,Genco Shipping,$,18.8,0.76,17.2
2025-12-09,HAFN,Hafnia Ltd.,$,5.9,0.87,8.1
2025-12-09,HAUTO,Höegh Autoliners,kr,964.0,,5.2
2025-12-09,LPG,Dorian LPG,$,24.6,0.73,7.9
2025-12-09,SBLK,Star Bulk Carriers,$,20.0,0.75,6.6
2025-12-09,SNI,Stolt-Nielsen,kr,3473.0,0.63,7.5
2025-12-09,STNG,Scorpio Tankers,$,55.6,0.65,8.8
2025-12-09,TRMD,TORM,$,21.1,0.89,10.8
2025-12-10,BWLP,BW LPG,kr,124.0,0.85,6.8
2025-12-10,CMBT,CMB.TECH,$,10.2,0.65,8.6
2025-12-10,DHT,DHT Holdings,$,12.5,1.11,7.6
2025-12-10,FRO,Frontline,$,22.8,1.13,7.2
2025-12-10,GLNG,Golar LNG,$,38.5,0.8,
2025-12-10,GNK,Genco Shipping,$,18.7,0.76,19.2
2025-12-10,HAFN,Hafnia Ltd.,$,5.7,0.84,8.1
2025-12-10,HAUTO,Höegh Autoliners,kr,95.0,,5.1
2025-12-10,LPG,Dorian LPG,$,24.5,0.72,7.5
2025-12-10,ODFB,Odfjell SE,kr,127.2,0.72,6.3
2025-12-10,SBLK,Star Bulk Carriers,$,19.9,0.71,6.3
2025-12-10,SNI,Stolt-Nielsen,kr,341.0,0.62,7.4
2025-12-10,STNG,Scorpio Tankers,$,54.7,0.64,9.1
2025-12-10,TNK,Teekay Tankers,$,53.9,0.76,8.4
2025-12-10,TRMD,TORM,$,20.7,0.87,12.8
2025-12-11,AWILCO,Awilco LNG,kr,3.4,,
2025-12-11,BWLP,BW LPG,kr,122.8,0.84,6.8
2025-12-11,CMBT,CMB.TECH,$,10.0,0.63,8.4
2025-12-11,DHT,DHT Holdings,$,12.5,1.1,7.6
2025-12-11,FLNG,Flex LNG,$,25.2,1.0,13.6
2025-12-11,GLNG,Golar LNG,$,37.6,0.78,
2025-12-11,HAFN,Hafnia Ltd.,$,5.7,0.83,8.0
2025-12-11,HAUTO,Höegh Autoliners,kr,94.0,,5.1
2025-12-11,LPG,Dorian LPG,$,24.3,0.72,7.4
2025-12-11,SBLK,Star Bulk Carriers,$,19.5,0.17,6.1
2025-12-11,SNI,Stolt-Nielsen,kr,338.0,0.62,7.3
2025-12-11,STNG,Scorpio Tankers,$,54.4,0.63,9.1
2025-12-11,TNK,Teekay Tankers,$,53.5,0.76,8.3
2025-12-12,CMBT,CMB.TECH,$,9.8,0.62,8.2
2025-12-12,GLNG,Golar LNG,$,37.0,0.77,
2025-12-12,GNK,Genco Shipping,$,18.4,0.75,16.6
2025-12-12,HAUTO,Höegh Autoliners,kr,962.0,,5.2
2025-12-12,LPG,Dorian LPG,$,24.2,0.72,7.4
2025-12-12,SBLK,Star Bulk Carriers,$,18.6,0.67,5.6
2025-12-12,SNI,Stolt-Nielsen,kr,3410.0,0.62,7.4
2025-12-12,STNG,Scorpio Tankers,$,53.2,0.62,8.9
2025-12-16,AWILCO,Awilco LNG,kr,3.4,,
2025-12-16,BWLP,BW LPG,kr,123.1,0.84,6.8
2025-12-16,FLNG,Flex LNG,$,25.5,1.01,13.5
2025-12-16,FRO,Frontline,$,22.8,1.13,7.2
2025-12-16,GLNG,Golar LNG,$,36.9,0.76,
2025-12-16,GNK,Genco Shipping,$,18.1,0.73,16.3
2025-12-16,HAUTO,Höegh Autoliners,kr,970.0,,5.2
2025-12-16,ODFB,Odfjell SE,kr,125.2,0.72,6.2
2025-12-16,SBLK,Star Bulk Carriers,$,18.2,0.66,5.5
2025-12-16,SNI,Stolt-Nielsen,kr,330.0,0.6,7.1
2025-12-16,TRMD,TORM,$,20.5,0.86,12.7
2025-12-17,CMBT,CMB.TECH,$,9.8,0.62,8.2
2025-12-17,FLNG,Flex LNG,$,25.3,1.0,13.4
2025-12-17,FRO,Frontline,$,22.5,1.12,7.1
2025-12-17,HAFN,Hafnia Ltd.,$,5.5,0.83,7.8
2025-12-17,HAUTO,Höegh Autoliners,kr,970.0,,5.2
2025-12-17,LPG,Dorian LPG,$,24.8,0.73,7.6
2025-12-17,ODFB,Odfjell SE,kr,124.6,0.71,6.2
2025-12-17,SBLK,Star Bulk Carriers,$,18.1,0.65,5.5
2025-12-17,SNI,Stolt-Nielsen,kr,3310.0,0.6,7.1
2025-12-17,STNG,Scorpio Tankers,$,51.4,0.6,8.6
2025-12-17,TNK,Teekay Tankers,$,53.6,0.77,7.9
2025-12-17,TRMD,TORM,$,20.0,0.83,12.4
2025-12-18,CMBT,CMB.TECH,$,9.7,0.61,8.1
2025-12-18,HAUTO,Höegh Autoliners,kr,970.0,,5.2
2025-12-18,SNI,Stolt-Nielsen,kr,331.0,0.6,7.1
2025-12-18,TRMD,TORM,$,20.0,0.83,12.4
2025-12-19,CMBT,CMB.TECH,$,9.5,0.6,7.9
2025-12-19,DHT,DHT Holdings,$,12.5,1.1,7.5
2025-12-19,FLNG,Flex LNG,$,25.3,1.0,13.4
2025-12-19,FRO,Frontline,$,22.0,1.1,6.9
2025-12-19,HAFN,Hafnia Ltd.,$,5.4,0.82,7.7
2025-12-19,HAUTO,Höegh Autoliners,kr,981.0,,5.3
2025-12-19,LPG,Dorian LPG,$,25.1,0.74,7.7
2025-12-19,SBLK,Star Bulk Carriers,$,18.1,0.65,5.5
2025-12-19,SNI,Stolt-Nielsen,kr,3320.0,0.6,7.1
2025-12-19,STNG,Scorpio Tankers,$,51.0,0.59,8.5
2025-12-19,TNK,Teekay Tankers,$,53.8,0.77,8.0
2025-12-19,TRMD,TORM,$,19.7,0.82,12.2
2026-01-02,AWILCO,Awilco LNG,kr,3.3,,
2026-01-02,GLNG,Golar LNG,$,37.2,0.77,
2026-01-02,GNK,Genco Shipping,$,18.4,0.75,16.6
2026-01-02,HAUTO,Höegh Autoliners,kr,980.0,,5.3
2026-01-02,SBLK,Star Bulk Carriers,$,19.2,0.69,5.8
2026-01-02,SNI,Stolt-Nielsen,kr,3261.0,0.59,7.1
2026-01-05,AWILCO,Awilco LNG,kr,3.2,,
2026-01-05,BWLP,BW LPG,kr,127.7,0.87,7.3
2026-01-05,CMBT,CMB.TECH,$,9.5,0.6,8.5
2026-01-05,DHT,DHT Holdings,$,11.7,1.04,7.1
2026-01-05,FLNG,Flex LNG,$,24.7,0.98,13.1
2026-01-05,FRO,Frontline,$,20.6,1.03,6.5
2026-01-05,HAFN,Hafnia Ltd.,$,5.2,0.78,7.5
2026-01-05,HAUTO,Höegh Autoliners,kr,98.0,,5.3
2026-01-05,ODFB,Odfjell SE,kr,125.2,0.72,6.3
2026-01-05,SNI,Stolt-Nielsen,kr,318.0,0.58,6.9
2026-01-05,STNG,Scorpio Tankers,$,49.7,0.57,8.3
2026-01-05,TNK,Teekay Tankers,$,51.5,0.73,7.6
2026-01-06,DHT,DHT Holdings,$,11.6,1.05,7.1
2026-01-06,GNK,Genco Shipping,$,18.3,0.75,16.5
2026-01-06,HAUTO,Höegh Autoliners,kr,97.0,,5.3
2026-01-06,SNI,Stolt-Nielsen,kr,3190.0,0.58,7.0
2026-01-06,STNG,Scorpio Tankers,$,49.5,0.58,8.3
2026-01-07,AWILCO,Awilco LNG,kr,3.3,,
2026-01-07,GLNG,Golar LNG,$,37.6,0.78,
2026-01-07,HAUTO,Höegh Autoliners,kr,980.0,,5.3
2026-01-07,SNI,Stolt-Nielsen,kr,317.0,0.58,6.9
2026-01-08,AWILCO,Awilco LNG,kr,3.3,,
2026-01-08,GNK,Genco Shipping,$,18.9,0.77,17.0
2026-01-08,HAUTO,Höegh Autoliners,kr,1024.0,,5.5
2026-01-08,SNI,Stolt-Nielsen,kr,3304.0,0.6,7.2
2026-01-09,AWILCO,Awilco LNG,kr,3.3,,
2026-01-09,HAUTO,Höegh Autoliners,kr,101.0,,5.4
2026-01-09,LPG,Dorian LPG,$,27.9,0.83,8.2
2026-01-09,SNI,Stolt-Nielsen,kr,3403.0,0.62,7.4
2026-01-12,AWILCO,Awilco LNG,kr,3.3,,
2026-01-12,BWLP,BW LPG,kr,134.8,0.94,7.8
2026-01-12,DHT,DHT Holdings,$,13.4,1.1,8.2
2026-01-12,GLNG,Golar LNG,$,38.9,0.81,
2026-01-12,GNK,Genco Shipping,$,18.8,0.74,17.0
2026-01-12,HAFN,Hafnia Ltd.,$,5.7,0.86,8.3
2026-01-12,HAUTO,Höegh Autoliners,kr,1010.0,,5.5
2026-01-12,LPG,Dorian LPG,$,27.2,0.81,8.0
2026-01-12,ODFB,Odfjell SE,kr,134.4,0.77,6.7
2026-01-12,SBLK,Star Bulk Carriers,$,19.6,0.69,6.2
2026-01-12,SNI,Stolt-Nielsen,kr,337.0,0.61,7.3
2026-01-12,STNG,Scorpio Tankers,$,54.8,0.63,9.3
2026-01-12,TNK,Teekay Tankers,$,58.9,0.83,8.7
2026-01-12,TRMD,TORM,$,22.5,0.92,13.9
2026-01-13,CMBT,CMB.TECH,$,11.1,0.66,10.4
2026-01-13,DHT,DHT Holdings,$,13.2,1.08,8.2
2026-01-13,GLNG,Golar LNG,$,38.6,0.8,
2026-01-13,HAFN,Hafnia Ltd.,$,5.6,0.85,8.2
2026-01-13,HAUTO,Höegh Autoliners,kr,1021.0,,5.5
2026-01-13,SBLK,Star Bulk Carriers,$,19.6,0.69,6.2
2026-01-13,SNI,Stolt-Nielsen,kr,335.0,0.61,7.3
2026-01-13,TNK,Teekay Tankers,$,58.7,0.83,8.7
2026-01-14,AWILCO,Awilco LNG,kr,3.3,,
2026-01-14,HAUTO,Höegh Autoliners,kr,1041.0,,5.6
2026-01-14,SNI,Stolt-Nielsen,kr,3453.0,0.63,7.5
2026-01-15,AWILCO,Awilco LNG,kr,3.3,,
2026-01-15,CMBT,CMB.TECH,$,11.6,0.69,10.8
2026-01-15,HAUTO,Höegh Autoliners,kr,103.0,,5.6
2026-01-15,ODFB,Odfjell SE,kr,138.8,0.8,6.9
2026-01-15,SNI,Stolt-Nielsen,kr,344.0,0.63,7.5
2026-01-15,STNG,Scorpio Tankers,$,59.3,0.68,10.1
2026-01-15,TRMD,TORM,$,23.3,0.95,14.4
2026-01-16,BWLP,BW LPG,kr,143.2,0.98,8.3
2026-01-16,CMBT,CMB.TECH,$,11.5,0.68,10.7
2026-01-16,DHT,DHT Holdings,$,13.3,1.08,8.2
2026-01-16,FRO,Frontline,$,26.0,1.19,8.4
2026-01-16,GLNG,Golar LNG,$,39.5,0.82,
2026-01-16,HAFN,Hafnia Ltd.,$,5.8,0.88,8.4
2026-01-16,HAUTO,Höegh Autoliners,kr,98.0,,5.3
2026-01-16,ODFB,Odfjell SE,kr,135.0,0.78,6.7
2026-01-16,SNI,Stolt-Nielsen,kr,334.0,0.61,7.2
2026-01-16,STNG,Scorpio Tankers,$,58.4,0.67,9.9
2026-01-16,TNK,Teekay Tankers,$,59.8,0.84,8.9
2026-01-16,TRMD,TORM,$,22.7,0.93,14.1
2026-01-19,CMBT,CMB.TECH,$,11.5,0.68,10.7
2026-01-19,DHT,DHT Holdings,$,13.3,1.05,8.2
2026-01-19,FLNG,Flex LNG,$,26.8,1.14,14.3
2026-01-19,GNK,Genco Shipping,$,19.4,0.76,17.4
2026-01-19,HAUTO,Höegh Autoliners,kr,1023.0,,5.5
2026-01-19,LPG,Dorian LPG,$,28.5,0.85,8.4
2026-01-19,SBLK,Star Bulk Carriers,$,20.4,0.71,6.5
2026-01-19,SNI,Stolt-Nielsen,kr,3556.0,0.65,7.7
2026-01-19,TRMD,TORM,$,22.7,0.93,14.1
2026-01-20,AWILCO,Awilco LNG,kr,3.3,,
2026-01-20,BWLP,BW LPG,kr,143.1,0.99,8.0
2026-01-20,CMBT,CMB.TECH,$,11.5,0.68,10.7
2026-01-20,DHT,DHT Holdings,$,13.3,1.05,8.2
2026-01-20,FLNG,Flex LNG,$,26.8,1.14,14.3
2026-01-20,GNK,Genco Shipping,$,19.4,0.76,17.4
2026-01-20,HAUTO,Höegh Autoliners,kr,99.0,,5.3
2026-01-20,LPG,Dorian LPG,$,28.5,0.85,8.4
2026-01-20,ODFB,Odfjell SE,kr,130.6,0.75,6.6
2026-01-20,SBLK,Star Bulk Carriers,$,20.4,0.71,6.5
2026-01-20,SNI,Stolt-Nielsen,kr,344.0,0.63,7.5
2026-01-20,TRMD,TORM,$,22.7,0.93,14.1
2026-01-21,AWILCO,Awilco LNG,kr,3.3,,
2026-01-21,BWLP,BW LPG,kr,141.0,0.98,7.9
2026-01-21,CMBT,CMB.TECH,$,11.4,0.67,10.6
2026-01-21,FLNG,Flex LNG,$,26.6,1.13,14.1
2026-01-21,FRO,Frontline,$,25.9,1.09,8.7
2026-01-21,GLNG,Golar LNG,$,38.9,0.81,
2026-01-21,GNK,Genco Shipping,$,19.2,0.75,17.3
2026-01-21,HAFN,Hafnia Ltd.,$,5.8,0.87,8.3
2026-01-21,HAUTO,Höegh Autoliners,kr,1001.0,,5.4
2026-01-21,SNI,Stolt-Nielsen,kr,3481.0,0.64,7.6
2026-01-21,STNG,Scorpio Tankers,$,58.1,0.66,9.8
2026-01-21,TRMD,TORM,$,22.1,0.9,13.7
2026-01-22,AWILCO,Awilco LNG,kr,3.3,,
2026-01-22,HAUTO,Höegh Autoliners,kr,1000.0,,5.5
2026-01-22,SNI,Stolt-Nielsen,kr,341.0,0.63,7.5
2026-01-23,BWLP,BW LPG,kr,137.9,0.97,7.9
2026-01-23,CMBT,CMB.TECH,$,11.4,0.66,10.6
2026-01-23,FLNG,Flex LNG,$,26.7,1.13,14.2
2026-01-23,FRO,Frontline,$,25.3,1.13,8.5
2026-01-23,HAFN,Hafnia Ltd.,$,5.7,0.85,8.2
2026-01-23,HAUTO,Höegh Autoliners,kr,1000.0,,5.5
2026-01-23,LPG,Dorian LPG,$,28.1,0.83,8.2
2026-01-23,SNI,Stolt-Nielsen,kr,3502.0,0.65,7.7
2026-01-23,STNG,Scorpio Tankers,$,57.1,0.65,9.7
2026-01-23,TNK,Teekay Tankers,$,60.5,0.83,8.6
2026-01-23,TRMD,TORM,$,22.4,0.91,13.9
2026-01-26,AWILCO,Awilco LNG,kr,3.2,,
2026-01-26,FLNG,Flex LNG,$,26.4,1.12,14.0
2026-01-26,GNK,Genco Shipping,$,20.0,0.78,18.0
2026-01-26,HAUTO,Höegh Autoliners,kr,1000.0,,5.6
2026-01-26,LPG,Dorian LPG,$,27.5,0.82,8.1
2026-01-26,SBLK,Star Bulk Carriers,$,21.4,0.75,6.8
2026-01-26,SNI,Stolt-Nielsen,kr,346.0,0.64,7.5
2026-01-27,AWILCO,Awilco LNG,kr,3.2,,
2026-01-27,BWLP,BW LPG,kr,137.1,0.97,7.9
2026-01-27,DHT,DHT Holdings,$,13.7,1.08,8.4
2026-01-27,FLNG,Flex LNG,$,26.2,1.11,13.9
2026-01-27,GLNG,Golar LNG,$,39.7,0.82,
2026-01-27,HAUTO,Höegh Autoliners,kr,99.0,,5.5
2026-01-27,LPG,Dorian LPG,$,27.3,0.81,8.0
2026-01-27,SNI,Stolt-Nielsen,kr,342.0,0.67,7.4
2026-01-27,STNG,Scorpio Tankers,$,57.4,0.65,9.8
2026-01-27,TNK,Teekay Tankers,$,61.5,0.84,8.8
2026-01-28,AWILCO,Awilco LNG,kr,3.1,,
2026-01-28,DHT,DHT Holdings,$,13.6,1.07,8.4
2026-01-28,FLNG,Flex LNG,$,26.1,1.11,13.9
2026-01-28,HAUTO,Höegh Autoliners,kr,1033.0,,5.8
2026-01-28,SNI,Stolt-Nielsen,kr,341.0,0.67,7.7
2026-01-29,HAUTO,Höegh Autoliners,kr,1052.0,,6.0
2026-01-29,ODFB,Odfjell SE,kr,135.6,0.8,6.9
2026-01-29,SNI,Stolt-Nielsen,kr,318.0,0.68,7.2
2026-01-30,AWILCO,Awilco LNG,kr,3.1,,
2026-01-30,HAUTO,Höegh Autoliners,kr,1050.0,,5.9
2026-01-30,ODFB,Odfjell SE,kr,133.4,0.78,6.7
2026-01-30,SNI,Stolt-Nielsen,kr,299.0,0.64,6.9
2026-01-30,TRMD,TORM,$,24.3,0.98,13.1
2026-02-02,AWILCO,Awilco LNG,kr,3.1,,
2026-02-02,GLNG,Golar LNG,$,40.6,0.84,
2026-02-02,HAUTO,Höegh Autoliners,kr,1082.0,,6.1
2026-02-02,LPG,Dorian LPG,$,29.5,0.88,8.4
2026-02-02,SNI,Stolt-Nielsen,kr,3031.0,0.65,7.6
2026-02-03,AWILCO,Awilco LNG,kr,3.0,,
2026-02-03,BWLP,BW LPG,kr,148.8,1.04,8.5
2026-02-03,CMBT,CMB.TECH,$,13.0,0.73,10.6
2026-02-03,FRO,Frontline,$,28.6,1.26,9.0
2026-02-03,HAFN,Hafnia Ltd.,$,6.1,0.9,8.8
2026-02-03,HAUTO,Höegh Autoliners,kr,1080.0,,6.1
2026-02-03,MAERSKB,Maersk B,kr,15.0,,
2026-02-03,ODFB,Odfjell SE,kr,133.6,0.78,6.7
2026-02-03,SNI,Stolt-Nielsen,kr,3030.0,0.65,7.9
2026-02-04,AWILCO,Awilco LNG,kr,3.0,,
2026-02-04,CMBT,CMB.TECH,$,12.8,0.72,10.4
2026-02-04,DHT,DHT Holdings,$,14.3,1.11,8.8
2026-02-04,FLNG,Flex LNG,$,26.8,1.13,14.4
2026-02-04,HAUTO,Höegh Autoliners,kr,1112.0,,6.2
2026-02-04,SBLK,Star Bulk Carriers,$,22.6,0.76,7.9
2026-02-04,SNI,Stolt-Nielsen,kr,298.0,0.64,7.8
2026-02-04,TNK,Teekay Tankers,$,65.1,0.89,8.7
2026-02-05,AWILCO,Awilco LNG,kr,2.9,,
2026-02-05,CMBT,CMB.TECH,$,12.2,0.69,10.0
2026-02-05,DHT,DHT Holdings,$,13.9,1.08,9.7
2026-02-05,FLNG,Flex LNG,$,26.3,1.11,14.1
2026-02-05,FRO,Frontline,$,28.2,1.24,8.8
2026-02-05,GLNG,Golar LNG,$,40.6,0.84,
2026-02-05,GNK,Genco Shipping,$,20.2,0.77,13.2
2026-02-05,HAFN,Hafnia Ltd.,$,6.1,0.91,8.7
2026-02-05,HAUTO,Höegh Autoliners,kr,107.0,,6.0
2026-02-05,LPG,Dorian LPG,$,29.7,0.88,8.2
2026-02-05,MAERSKB,Maersk B,kr,15.0,,
2026-02-05,ODFB,Odfjell SE,kr,130.4,0.77,6.5
2026-02-05,SBLK,Star Bulk Carriers,$,22.3,0.75,7.1
2026-02-05,SNI,Stolt-Nielsen,kr,293.0,0.63,7.6
2026-02-05,STNG,Scorpio Tankers,$,64.5,0.72,10.3
2026-02-05,TNK,Teekay Tankers,$,64.3,0.88,8.5
2026-02-05,TRMD,TORM,$,24.3,1.01,12.1
2026-02-06,AWILCO,Awilco LNG,kr,2.9,,
2026-02-06,CMBT,CMB.TECH,$,12.1,0.68,9.9
2026-02-06,FLNG,Flex LNG,$,26.1,1.11,14.0
2026-02-06,FRO,Frontline,$,28.0,1.24,8.8
2026-02-06,GLNG,Golar LNG,$,40.5,0.84,
2026-02-06,HAFN,Hafnia Ltd.,$,6.1,0.91,8.7
2026-02-06,HAUTO,Höegh Autoliners,kr,1080.0,,6.0
2026-02-06,SBLK,Star Bulk Carriers,$,22.2,0.75,7.1
2026-02-06,SNI,Stolt-Nielsen,kr,2981.0,0.64,7.6
2026-02-06,TRMD,TORM,$,24.1,1.0,12.0
2026-02-09,AWILCO,Awilco LNG,kr,2.8,,
2026-02-09,HAUTO,Höegh Autoliners,kr,1080.0,,6.1
2026-02-09,SNI,Stolt-Nielsen,kr,2980.0,0.64,7.7
2026-02-10,AWILCO,Awilco LNG,kr,2.6,,
2026-02-10,BWLP,BW LPG,kr,157.0,1.11,8.3
2026-02-10,FRO,Frontline,$,29.1,1.21,9.1
2026-02-10,HAUTO,Höegh Autoliners,kr,1101.0,,6.2
2026-02-10,SNI,Stolt-Nielsen,kr,3031.0,0.65,7.9
2026-02-10,STNG,Scorpio Tankers,$,67.7,0.73,10.9
2026-02-10,TRMD,TORM,$,24.8,0.97,11.9
2026-02-11,AWILCO,Awilco LNG,kr,2.6,,
2026-02-11,BWLP,BW LPG,kr,156.0,1.11,8.3
2026-02-11,FRO,Frontline,$,29.1,1.21,8.6
2026-02-11,HAUTO,Höegh Autoliners,kr,110.0,,6.3
2026-02-11,LPG,Dorian LPG,$,31.6,0.88,9.2
2026-02-11,MAERSKB,Maersk B,kr,15.0,,
2026-02-11,SNI,Stolt-Nielsen,kr,3040.0,0.65,8.0
2026-02-12,AWILCO,Awilco LNG,kr,2.6,,
2026-02-12,FLNG,Flex LNG,$,26.0,1.14,12.8
2026-02-12,HAUTO,Höegh Autoliners,kr,1111.0,,6.4
2026-02-12,ODFB,Odfjell SE,kr,133.2,0.82,6.4
2026-02-12,SNI,Stolt-Nielsen,kr,3050.0,0.65,8.1
2026-02-13,AWILCO,Awilco LNG,kr,3.0,,
2026-02-13,BWLP,BW LPG,kr,156.5,1.11,8.3
2026-02-13,CMBT,CMB.TECH,$,12.5,0.71,10.2
2026-02-13,DHT,DHT Holdings,$,15.4,1.16,10.1
2026-02-13,FLNG,Flex LNG,$,25.5,1.12,12.6
2026-02-13,FRO,Frontline,$,29.7,1.23,8.8
2026-02-13,GLNG,Golar LNG,$,43.6,0.9,
2026-02-13,GNK,Genco Shipping,$,21.5,0.82,13.9
2026-02-13,HAFN,Hafnia Ltd.,$,6.6,0.93,9.2
2026-02-13,HAUTO,Höegh Autoliners,kr,112.0,,6.3
2026-02-13,LPG,Dorian LPG,$,32.2,0.89,8.3
2026-02-13,ODFB,Odfjell SE,kr,121.8,0.76,6.4
2026-02-13,SBLK,Star Bulk Carriers,$,23.2,0.78,7.4
2026-02-13,SNI,Stolt-Nielsen,kr,297.0,0.64,7.8
2026-02-13,STNG,Scorpio Tankers,$,67.8,0.73,13.2
2026-02-13,TNK,Teekay Tankers,$,68.5,0.89,8.7
2026-02-13,TRMD,TORM,$,25.0,0.98,11.9
2026-02-16,AWILCO,Awilco LNG,kr,3.0,,
2026-02-16,GLNG,Golar LNG,$,43.4,0.9,
2026-02-16,HAUTO,Höegh Autoliners,kr,113.0,,6.5
2026-02-16,MAERSKB,Maersk B,kr,15.0,,
2026-02-16,ODFB,Odfjell SE,kr,122.2,0.76,6.6
2026-02-16,SNI,Stolt-Nielsen,kr,3060.0,0.66,8.1
2026-02-17,AWILCO,Awilco LNG,kr,3.0,,
2026-02-17,GLNG,Golar LNG,$,43.4,0.9,
2026-02-17,HAUTO,Höegh Autoliners,kr,1152.0,,6.6
2026-02-17,ODFB,Odfjell SE,kr,116.0,0.74,6.3
2026-02-17,SNI,Stolt-Nielsen,kr,3101.0,0.67,8.1
2026-02-18,BWLP,BW LPG,kr,158.7,1.12,8.2
2026-02-18,HAFN,Hafnia Ltd.,$,6.7,0.95,9.3
2026-02-18,HAUTO,Höegh Autoliners,kr,114.0,,6.5
2026-02-18,MAERSKB,Maersk B,kr,15.0,,
2026-02-18,ODFB,Odfjell SE,kr,113.0,0.72,6.1
2026-02-18,SNI,Stolt-Nielsen,kr,306.0,0.66,7.9
2026-02-18,STNG,Scorpio Tankers,$,70.0,0.75,13.2
2026-02-18,TRMD,TORM,$,25.8,1.01,12.4
2026-02-19,HAUTO,Höegh Autoliners,kr,1183.0,,6.7
2026-02-19,MAERSKB,Maersk B,kr,15.0,,
2026-02-19,SNI,Stolt-Nielsen,kr,3142.0,0.67,8.1
2026-02-23,HAUTO,Höegh Autoliners,kr,121.0,,6.9
2026-02-23,MAERSKB,Maersk B,kr,16.0,,
2026-02-23,SNI,Stolt-Nielsen,kr,3200.0,0.69,8.3
2026-02-23,STNG,Scorpio Tankers,$,71.7,0.75,13.5
2026-02-23,TNK,Teekay Tankers,$,72.9,0.93,10.5
2026-02-24,BWLP,BW LPG,kr,166.4,1.18,8.6
2026-02-24,GLNG,Golar LNG,$,45.4,0.94,
2026-02-24,GNK,Genco Shipping,$,23.6,0.92,13.4
2026-02-24,HAFN,Hafnia Ltd.,$,7.3,1.0,9.8
2026-02-24,HAUTO,Höegh Autoliners,kr,121.0,,6.8
2026-02-24,LPG,Dorian LPG,$,34.7,0.95,8.9
2026-02-24,ODFB,Odfjell SE,kr,120.6,0.77,6.7
2026-02-24,SNI,Stolt-Nielsen,kr,315.0,0.68,8.1
2026-02-24,TNK,Teekay Tankers,$,71.8,0.91,10.4
2026-02-24,TRMD,TORM,$,27.3,1.03,12.7
2026-02-26,CMBT,CMB.TECH,$,14.4,0.79,9.6
2026-02-26,DHT,DHT Holdings,$,18.7,1.33,11.9
2026-02-26,FLNG,Flex LNG,$,27.3,1.2,14.6
2026-02-26,FRO,Frontline,$,36.5,1.4,10.4
2026-02-26,GLNG,Golar LNG,$,43.1,0.89,
2026-02-26,GNK,Genco Shipping,$,23.6,0.92,13.4
2026-02-26,HAFN,Hafnia Ltd.,$,7.3,1.0,9.8
2026-02-26,HAUTO,Höegh Autoliners,kr,1263.0,,9.0
2026-02-26,ODFB,Odfjell SE,kr,123.4,0.79,6.9
2026-02-26,SBLK,Star Bulk Carriers,$,24.9,0.86,8.0
2026-02-26,SNI,Stolt-Nielsen,kr,324.0,0.7,8.4
2026-02-27,AWILCO,Awilco LNG,kr,2.9,,
2026-02-27,CMBT,CMB.TECH,$,14.3,0.79,9.4
2026-02-27,GNK,Genco Shipping,$,23.5,0.91,13.3
2026-02-27,HAUTO,Höegh Autoliners,kr,1325.0,,9.4
2026-02-27,SNI,Stolt-Nielsen,kr,3312.0,0.71,8.6
2026-03-02,AWILCO,Awilco LNG,kr,2.8,,
2026-03-02,HAUTO,Höegh Autoliners,kr,1330.0,,9.4
2026-03-02,MAERSKB,Maersk B,kr,15.0,,
2026-03-02,SNI,Stolt-Nielsen,kr,3371.0,0.72,8.7
2026-03-03,CMBT,CMB.TECH,$,14.7,0.81,10.8
2026-03-03,HAUTO,Höegh Autoliners,kr,1366.0,,9.2
2026-03-03,MAERSKB,Maersk B,kr,16.0,,
2026-03-03,SNI,Stolt-Nielsen,kr,3421.0,0.73,8.8
2026-03-03,STNG,Scorpio Tankers,$,78.3,0.8,14.7
